Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
19,83,1,1,1,7,70,1,1,2,0,1,0,4,1,2,0,1,67,True,False,False
19,97,2,1,1,6,66,2,1,2,1,1,1,2,0,1,1,1,72,False,False,True
27,93,2,0,0,6,59,2,1,2,0,1,1,4,0,0,0,1,70,True,False,False
25,73,1,2,1,7,70,0,1,0,0,1,1,4,0,2,1,0,67,False,True,False
25,69,0,2,1,7,78,1,1,0,0,2,0,3,0,0,2,1,64,True,False,False
28,71,1,1,0,8,69,2,1,1,1,2,1,1,0,1,1,1,67,False,True,False
20,80,0,2,0,8,81,1,1,3,1,1,1,4,0,2,0,0,69,True,False,False
24,90,0,0,0,7,83,1,1,0,0,1,1,3,0,1,-1,0,68,False,False,True
18,80,1,1,0,8,55,0,1,2,0,0,0,3,0,0,1,0,63,False,True,False
22,63,1,2,1,7,85,1,1,4,2,2,0,3,0,1,0,1,68,True,False,False
19,89,2,1,1,7,95,1,1,0,1,1,0,3,0,0,0,0,70,False,False,True
21,92,1,0,1,8,51,0,1,0,1,1,0,2,0,1,1,0,66,False,True,False
24,72,2,2,0,6,78,2,1,0,0,2,0,6,0,0,0,1,68,True,False,False
15,87,2,0,1,4,80,2,1,0,0,1,1,3,0,1,0,0,67,False,False,True
33,77,0,2,1,5,85,1,1,0,0,1,1,5,0,0,2,1,69,False,True,False
14,96,1,0,1,9,69,2,1,0,1,1,1,3,1,1,0,1,66,True,False,False
13,94,1,1,1,7,91,0,1,3,0,1,0,3,0,0,0,0,68,False,True,False
27,81,1,1,1,7,77,1,1,2,1,0,0,2,1,2,1,1,69,False,True,False
25,88,1,1,1,7,70,0,1,1,1,1,1,3,0,2,1,0,70,False,False,True
24,95,1,2,1,8,86,2,1,1,1,2,1,3,0,1,0,0,74,False,True,False
24,80,1,2,1,7,96,2,1,0,0,2,0,0,0,1,1,1,70,False,False,True
20,73,1,1,1,7,91,0,1,1,1,2,0,2,0,2,1,0,66,False,True,False
15,90,2,1,1,8,97,1,1,1,0,2,1,3,0,1,0,1,69,True,False,False
20,69,1,2,0,6,63,0,1,0,0,1,0,3,0,2,0,0,64,True,False,False
16,76,0,2,1,8,56,1,0,1,0,1,0,1,0,0,0,0,62,False,False,True
26,95,0,2,0,7,77,1,1,0,1,1,0,3,0,0,1,1,70,False,True,False
19,89,2,1,1,7,52,1,1,2,1,1,0,4,0,0,1,0,68,True,False,False
15,76,1,1,1,6,84,0,1,0,1,2,0,3,0,1,0,1,65,False,True,False
18,69,2,2,0,7,62,0,1,3,1,1,0,3,0,0,1,0,65,False,False,True
22,74,2,2,1,6,73,0,1,3,2,2,0,4,0,2,1,1,71,False,False,True
17,71,2,1,1,9,83,0,1,2,1,1,0,5,0,0,0,0,66,False,True,False
15,67,1,1,0,4,74,1,1,0,0,1,0,3,0,1,1,0,61,True,False,False
21,90,0,1,1,8,62,0,1,2,1,2,0,5,1,0,0,0,67,True,False,False
21,70,0,2,1,4,94,1,1,0,0,2,1,2,0,1,2,0,65,False,True,False
17,78,1,2,0,8,88,1,1,0,0,1,0,3,0,0,0,1,65,True,False,False
17,75,1,2,1,6,80,1,0,1,0,1,1,5,0,0,1,0,65,False,False,True
21,99,1,1,0,8,85,2,1,4,1,1,0,4,0,0,1,0,73,False,False,True
11,76,1,1,1,7,71,1,0,1,1,0,0,2,0,1,0,0,62,False,True,False
12,63,1,2,1,5,69,0,1,0,1,2,0,2,0,1,1,1,60,True,False,False
16,64,0,1,1,9,58,0,1,1,1,1,0,3,0,1,1,1,61,False,False,True
19,84,0,1,1,8,90,2,1,2,0,1,1,3,0,2,2,0,67,False,True,False
22,84,2,1,0,8,69,1,0,3,1,2,1,4,0,1,0,0,70,False,True,False
29,77,0,2,0,6,85,1,1,1,1,1,0,1,0,1,0,0,69,False,False,True
25,77,1,0,1,8,65,2,0,0,1,1,0,5,0,1,2,1,66,False,False,True
19,62,1,1,0,5,90,0,1,2,0,2,0,3,0,1,1,0,64,False,False,True
20,81,2,1,1,4,55,1,1,1,2,1,1,2,0,2,1,0,68,False,False,True
14,80,2,1,1,5,81,1,1,1,0,1,0,4,0,2,2,1,67,False,False,True
20,66,1,1,0,6,90,2,1,0,1,1,0,1,0,1,0,1,64,False,True,False
18,64,1,1,1,6,83,2,1,2,0,1,0,2,0,1,0,0,65,False,False,True
22,65,0,2,1,6,85,1,1,2,2,1,0,3,1,2,0,1,66,False,False,True
15,64,1,1,1,6,76,2,1,2,1,1,1,4,1,0,-1,1,63,False,False,True
23,84,2,1,1,6,78,0,1,2,0,0,0,2,0,0,1,1,68,True,False,False
29,68,1,2,1,4,53,1,1,1,1,1,1,4,0,0,2,0,66,True,False,False
19,70,1,1,0,7,63,0,0,3,0,0,0,5,0,0,0,0,63,False,True,False
22,67,0,1,0,7,86,0,1,1,0,1,0,3,0,0,1,1,63,False,False,True
24,98,2,1,1,6,97,1,1,1,1,1,0,4,0,1,2,0,74,False,False,True
18,94,1,2,1,9,77,0,1,1,1,2,0,2,0,1,1,0,70,False,False,True
21,69,2,2,1,7,86,1,1,2,0,1,1,3,0,0,0,0,68,False,True,False
20,73,1,1,1,7,84,1,1,0,1,1,0,4,0,2,1,1,66,False,True,False
21,68,1,0,0,8,100,0,1,0,1,1,0,4,0,0,2,0,63,False,False,True
15,80,0,2,0,5,90,1,1,4,0,1,0,3,0,1,2,1,67,False,False,True
20,61,1,1,0,7,81,1,1,1,1,0,0,3,0,0,1,0,62,False,True,False
23,87,2,2,0,8,56,1,1,1,1,2,0,3,0,2,1,0,71,False,False,True
29,81,2,1,0,7,68,1,1,2,1,1,0,4,0,2,0,0,72,False,True,False
26,96,1,1,1,5,63,1,0,1,2,1,1,2,0,2,0,0,72,False,False,True
33,67,1,1,1,6,93,2,1,0,0,2,0,3,0,0,2,1,68,False,True,False
15,92,1,0,1,7,72,0,1,1,1,1,0,5,0,0,0,1,66,True,False,False
25,92,1,1,0,4,77,1,1,0,0,1,0,3,0,0,0,0,70,False,False,True
21,65,1,0,1,5,98,2,0,2,0,1,1,4,0,2,0,0,66,False,False,True
33,76,1,1,1,10,92,0,1,1,2,1,1,3,0,2,0,1,72,False,False,True
15,67,2,1,1,8,89,0,1,0,2,2,0,4,0,0,1,1,64,False,True,False
15,70,2,1,0,9,57,1,1,1,1,1,1,3,0,0,-1,1,63,True,False,False
16,71,1,1,0,8,51,1,1,0,0,1,0,2,0,2,2,1,61,True,False,False
7,82,2,2,1,8,56,1,1,0,0,1,1,2,0,0,2,0,62,True,False,False
17,76,1,2,0,7,87,2,1,1,1,2,0,4,0,0,0,1,68,False,False,True
15,98,0,1,1,8,71,0,1,1,1,1,0,3,0,0,0,0,68,False,False,True
21,65,0,1,0,9,56,2,1,1,1,1,0,5,0,0,1,0,63,False,False,True
22,99,1,0,1,8,87,0,1,1,1,1,1,4,0,0,1,1,70,False,True,False
31,69,2,0,1,7,60,1,1,1,0,1,0,3,0,2,0,1,68,False,True,False
26,91,2,1,1,7,79,1,1,1,0,1,1,5,0,0,0,1,72,False,True,False
17,74,1,1,1,8,87,1,1,4,0,0,0,3,0,1,0,0,67,False,False,True
15,66,0,2,0,6,80,1,0,1,0,1,1,1,0,1,0,0,61,False,True,False
23,94,0,1,0,8,100,1,0,0,0,1,0,3,0,2,0,0,69,False,True,False
12,72,1,0,1,6,72,2,1,2,0,2,1,2,0,0,1,1,61,True,False,False
31,86,2,2,1,6,66,1,1,3,1,1,0,3,0,1,1,0,75,False,False,True
27,83,2,0,0,5,60,1,1,0,2,0,0,2,0,1,1,1,68,False,True,False
17,79,1,0,1,6,75,0,1,1,1,2,0,4,0,0,0,0,65,False,True,False
10,80,2,1,1,6,93,2,1,4,1,-1,0,3,0,1,1,1,67,True,False,False
28,89,1,2,1,10,97,2,1,3,1,0,0,6,0,0,0,1,75,True,False,False
19,64,0,1,0,6,99,1,1,1,1,1,0,3,0,1,0,0,64,False,False,True
27,87,1,1,0,8,77,1,1,1,0,2,0,4,0,0,1,0,70,False,True,False
10,96,2,2,0,6,80,1,0,0,1,1,0,4,0,0,1,1,67,False,True,False
16,62,1,1,1,7,79,0,1,2,1,1,0,3,0,0,0,0,63,False,True,False
20,66,2,2,0,7,73,1,1,1,1,1,0,4,0,1,-1,1,65,True,False,False
20,89,1,1,1,4,58,1,1,1,1,1,0,3,0,0,2,1,67,False,False,True
17,77,0,2,1,5,53,1,1,2,2,1,0,3,0,1,0,0,86,False,True,False
24,76,0,2,0,6,72,2,1,3,1,2,0,3,1,0,1,1,67,False,True,False
14,65,2,1,0,5,59,0,1,1,2,1,0,4,0,2,2,0,63,False,False,True
19,80,1,1,0,7,94,1,1,0,1,0,0,3,0,1,1,1,66,False,True,False
21,65,2,2,0,7,88,0,1,2,0,1,1,1,0,-1,0,0,65,False,True,False
23,79,1,1,0,5,81,1,1,1,1,1,1,3,0,0,0,1,67,False,True,False
24,91,1,1,0,7,52,0,1,0,2,2,0,4,0,1,0,0,69,False,True,False
13,70,2,2,0,6,81,1,1,2,1,0,0,2,0,2,0,0,66,False,False,True
11,79,1,1,1,7,81,1,1,1,2,1,0,2,0,0,1,0,64,False,True,False
28,100,2,0,1,6,72,1,1,1,0,1,0,2,0,2,0,1,73,True,False,False
22,87,0,1,0,8,83,0,1,1,0,1,0,1,0,1,2,0,66,False,True,False
16,94,1,1,0,9,93,0,1,1,0,1,0,4,0,2,0,1,68,True,False,False
29,77,2,0,1,8,88,0,1,0,1,2,0,4,0,1,1,0,70,False,False,True
21,91,2,1,0,9,74,1,1,2,0,0,1,2,0,-1,0,1,69,True,False,False
27,62,1,2,1,5,63,0,1,4,2,1,0,4,0,0,0,1,67,True,False,False
20,65,1,0,0,6,74,0,1,0,1,1,1,3,0,1,1,0,62,False,False,True
32,68,1,0,0,8,97,2,1,1,0,1,0,2,0,0,0,0,68,False,False,True
31,76,1,2,1,9,91,1,1,1,0,1,1,4,0,2,0,0,72,False,True,False
19,94,0,1,0,8,51,1,1,3,1,0,1,5,0,2,0,0,69,False,False,True
26,74,0,0,0,5,89,0,1,3,2,2,1,2,0,0,0,0,66,True,False,False
24,86,2,2,0,6,59,1,1,1,0,1,0,3,0,0,1,1,70,False,False,True
28,88,2,1,0,8,79,1,1,0,1,1,0,3,0,0,2,0,71,False,False,True
14,83,1,1,1,7,90,1,1,0,0,0,0,3,0,1,0,1,65,True,False,False
24,74,2,1,1,6,78,1,1,3,0,2,0,3,0,1,0,1,70,False,False,True
26,83,0,0,0,7,70,2,0,2,1,2,0,4,1,0,1,0,65,True,False,False
9,74,1,2,0,7,66,0,1,1,2,2,1,3,0,0,2,1,62,False,True,False
13,63,2,1,1,5,65,1,1,2,2,1,1,2,0,0,2,0,62,False,True,False
8,100,2,1,1,8,92,1,1,1,1,2,0,3,0,2,1,1,70,False,True,False
18,65,1,2,1,6,91,1,0,5,0,1,1,3,0,1,0,0,66,False,True,False
24,63,2,0,1,7,91,0,1,4,0,1,1,4,0,0,0,1,67,False,False,True
29,95,1,0,0,9,64,1,1,1,1,2,0,3,0,0,0,1,72,False,False,True
20,72,2,0,1,7,90,0,1,0,0,2,1,3,0,2,0,1,66,True,False,False
30,86,1,0,1,8,52,1,1,2,1,1,0,2,1,1,1,1,68,True,False,False
12,73,2,1,0,5,60,1,1,1,0,1,0,4,0,0,1,0,62,True,False,False
10,76,0,1,1,8,76,1,1,2,2,2,1,3,1,2,1,0,64,False,False,True
20,70,1,1,0,8,70,1,1,0,0,1,0,5,0,2,0,1,65,False,True,False
22,74,1,0,1,6,56,0,1,4,1,2,0,3,0,2,1,0,66,True,False,False
20,76,1,0,0,7,52,1,1,2,0,2,1,3,0,0,0,1,64,False,True,False
8,89,1,2,1,7,81,0,1,4,0,1,0,3,0,1,0,0,67,False,True,False
19,80,2,1,1,7,66,0,1,4,1,1,0,4,0,1,0,1,69,True,False,False
12,98,2,1,1,8,51,1,1,0,1,0,0,5,0,2,1,0,68,False,False,True
24,62,1,1,0,6,72,2,1,2,0,0,0,4,0,0,0,0,64,False,True,False
22,80,2,1,1,7,65,1,1,2,2,1,1,2,0,0,1,1,68,False,True,False
14,83,0,0,1,9,79,1,1,1,1,0,0,3,0,0,0,0,64,False,False,True
17,97,1,2,0,9,96,2,1,0,2,1,0,1,0,2,0,0,71,True,False,False
14,62,2,2,1,8,65,0,1,3,0,1,0,2,0,0,2,0,61,True,False,False
20,83,0,1,0,7,100,1,1,4,0,1,0,3,0,1,0,0,68,True,False,False
26,94,2,1,1,10,54,0,1,2,2,1,0,5,0,-1,0,0,73,False,True,False
14,70,2,1,1,9,54,1,0,3,1,1,0,1,0,1,0,0,64,False,False,True
23,95,1,1,1,7,86,1,1,3,0,1,0,4,1,2,2,0,72,False,False,True
17,61,1,1,1,7,87,2,1,5,1,1,0,3,0,0,0,0,65,False,True,False
15,89,1,1,1,6,71,1,1,1,1,2,0,4,0,0,0,1,68,False,False,True
19,97,2,0,1,8,64,1,1,2,0,2,0,3,0,0,0,0,71,False,False,True
14,86,1,0,1,8,90,1,0,3,1,-1,0,3,1,2,0,0,65,True,False,False
17,78,1,1,0,8,98,0,1,2,1,1,1,2,0,0,0,0,66,False,False,True
13,62,0,2,0,7,99,1,1,4,1,0,0,1,0,2,1,1,63,False,False,True
32,97,1,2,0,5,82,1,1,1,1,1,0,3,0,0,1,0,74,False,True,False
20,79,2,0,1,7,87,0,0,2,1,2,1,4,1,0,0,1,66,False,True,False
16,61,1,0,0,8,91,2,1,2,1,2,0,3,0,1,1,0,63,False,True,False
21,88,2,1,1,6,90,2,1,2,2,1,1,4,0,0,1,0,72,False,True,False
19,79,1,2,0,7,100,0,1,1,2,2,0,2,0,1,2,1,69,False,False,True
19,65,1,2,1,9,91,1,1,1,1,2,0,4,0,1,0,0,67,False,False,True
24,69,0,2,0,5,83,0,1,3,0,1,1,3,0,0,0,0,66,False,True,False
25,63,2,1,0,7,69,1,1,0,0,2,1,5,0,0,1,1,64,True,False,False
17,83,0,1,0,9,80,1,1,4,1,2,0,2,0,1,0,1,67,True,False,False
17,85,1,0,0,7,94,2,1,4,0,1,0,3,0,1,0,1,69,False,False,True
18,80,1,0,1,6,65,1,1,2,0,2,0,2,0,1,-1,1,65,True,False,False
6,93,1,1,0,7,52,2,1,0,1,1,0,2,0,1,0,1,64,False,True,False
11,94,1,0,1,8,66,2,0,1,2,0,0,4,0,0,0,1,65,False,True,False
28,85,1,2,1,7,98,1,1,2,0,2,1,1,1,0,0,0,72,False,False,True
30,61,0,2,1,8,90,1,1,2,0,2,0,2,0,0,1,1,66,True,False,False
19,88,1,0,0,7,59,1,1,2,0,1,0,3,0,1,0,1,66,False,True,False
23,77,2,2,1,7,51,1,1,1,0,0,1,3,0,1,1,0,67,False,False,True
22,83,1,1,1,8,83,2,1,1,2,1,1,3,1,2,1,0,69,True,False,False
38,86,0,2,1,7,79,0,1,3,0,1,0,3,0,0,0,0,73,True,False,False
27,74,1,2,0,6,54,1,1,3,1,1,0,3,0,1,0,1,69,False,True,False
19,97,1,0,0,8,98,1,1,1,0,1,1,4,1,0,0,0,68,False,True,False
14,65,0,1,1,7,81,1,1,1,0,1,0,3,0,0,1,1,61,False,False,True
10,87,1,0,1,6,83,1,0,0,0,1,0,4,0,0,0,0,63,False,False,True
21,60,1,2,1,8,93,0,1,0,0,1,0,2,0,0,2,1,63,False,False,True
15,97,0,1,1,9,67,1,1,1,0,2,0,2,0,1,0,0,68,False,True,False
11,65,1,2,0,7,78,1,1,2,0,1,0,3,0,2,0,1,63,False,True,False
16,64,2,1,1,7,79,1,1,3,1,1,1,4,1,2,0,1,66,False,False,True
14,73,2,1,1,5,98,1,1,2,0,1,0,4,0,0,1,1,65,True,False,False
30,75,2,2,0,7,57,2,1,0,0,1,0,1,1,1,0,1,68,False,True,False
25,69,1,1,1,7,88,2,1,0,0,1,0,4,0,1,0,1,66,True,False,False
20,83,0,0,0,7,79,0,0,2,1,1,0,5,0,2,1,0,66,False,False,True
29,78,2,1,0,6,92,1,1,2,0,1,1,4,0,0,0,0,70,True,False,False
20,61,0,0,1,8,92,1,1,0,1,1,0,2,0,0,0,1,61,True,False,False
15,73,1,0,1,7,51,1,1,2,0,2,1,3,0,0,1,0,61,True,False,False
29,92,1,1,1,10,63,2,1,1,0,2,1,4,0,0,1,0,71,True,False,False
23,88,0,1,1,7,59,1,1,1,1,1,0,2,0,0,0,0,67,True,False,False
14,89,2,2,1,4,73,1,1,2,1,2,0,3,0,1,0,0,70,True,False,False
19,88,2,1,0,5,95,1,1,2,0,1,1,4,0,1,1,0,69,True,False,False
15,72,2,2,0,8,50,1,1,2,1,1,0,4,0,0,0,1,65,False,True,False
12,64,2,0,1,6,74,2,1,0,1,1,0,2,0,0,1,0,61,False,False,True
26,71,1,0,0,6,94,0,1,3,0,1,0,4,0,2,0,0,68,False,False,True
31,93,2,0,1,5,96,1,1,2,0,1,0,2,0,0,0,0,74,False,False,True
12,99,1,1,0,6,83,0,1,1,1,1,0,3,0,0,0,1,67,True,False,False
23,80,1,1,1,7,91,0,1,5,2,1,0,1,0,0,0,1,70,True,False,False
16,60,0,1,1,8,66,0,1,1,2,2,1,2,1,0,1,1,59,False,True,False
17,66,2,2,0,5,64,0,1,0,1,2,1,2,0,1,0,0,64,False,True,False
16,73,2,1,1,8,52,1,1,2,1,2,0,4,0,1,0,1,66,False,False,True
15,83,0,0,1,5,75,1,1,1,1,1,0,3,0,0,2,1,63,False,True,False
20,63,0,0,1,8,73,0,1,0,2,1,0,3,0,1,0,1,61,False,True,False
15,98,0,2,1,8,69,0,1,2,0,1,0,4,0,0,1,1,68,False,True,False
22,75,1,1,0,6,56,0,1,3,1,1,1,3,0,0,2,0,65,False,False,True
20,97,1,2,0,5,62,1,1,1,1,1,1,4,0,0,2,0,69,False,True,False
19,91,2,0,1,8,60,1,1,2,0,1,1,4,0,0,1,0,68,False,True,False
15,90,1,0,1,6,97,0,1,2,2,2,0,2,0,0,0,0,69,False,False,True
17,84,1,0,1,7,98,2,1,1,0,2,0,2,0,1,2,1,67,False,True,False
25,85,2,2,0,8,50,2,1,1,2,1,0,1,0,1,1,1,70,False,True,False
23,86,1,1,1,8,59,0,1,1,0,1,0,3,0,2,1,1,68,False,True,False
14,85,1,1,0,6,94,0,1,0,2,1,0,4,0,1,0,0,67,False,False,True
21,82,2,1,0,7,52,1,1,4,0,1,0,3,0,0,2,0,67,False,True,False
25,99,2,1,1,6,97,2,1,0,1,1,0,3,0,1,1,0,75,False,False,True
10,89,0,0,1,8,69,0,1,3,0,1,0,4,0,1,1,0,63,True,False,False
23,91,0,1,0,9,77,2,1,1,0,1,0,5,0,0,0,0,70,False,False,True
16,95,1,0,1,6,88,0,1,2,2,2,0,4,0,0,0,1,70,False,False,True
23,69,1,2,1,7,62,1,1,1,1,1,0,4,1,0,2,0,64,False,True,False
15,63,1,0,0,8,55,0,1,0,1,0,0,3,0,1,0,1,59,False,True,False
9,79,1,0,0,7,90,2,1,1,2,0,0,3,0,0,0,0,63,False,True,False
10,81,2,1,1,8,99,1,0,2,1,1,0,4,0,2,1,1,67,False,False,True
20,93,0,2,1,7,83,1,1,0,1,1,1,2,1,0,0,0,68,True,False,False
22,78,1,1,1,5,91,0,1,0,1,2,1,3,0,2,0,0,68,True,False,False
15,83,1,1,0,7,97,1,1,2,0,2,1,2,0,0,0,1,97,False,True,False
24,81,1,0,0,9,61,1,1,1,0,0,0,4,0,1,0,1,66,False,False,True
10,62,1,0,0,7,68,2,1,3,1,1,0,3,0,2,0,0,61,False,True,False
20,85,2,1,0,9,61,2,1,2,2,1,0,3,0,1,0,0,70,False,False,True
13,93,0,0,1,4,53,2,1,1,1,0,0,1,0,2,0,0,65,False,False,True
16,66,0,1,1,8,87,2,1,3,1,1,0,2,0,0,1,1,64,False,False,True
20,84,1,2,1,6,57,2,1,2,1,1,0,4,0,0,2,1,69,False,False,True
15,84,1,2,0,6,55,0,1,1,1,1,1,2,0,0,0,0,64,True,False,False
18,67,0,0,1,9,68,0,1,2,0,2,1,2,0,2,0,0,61,True,False,False
26,65,0,1,0,7,53,0,1,3,2,1,0,2,0,0,0,1,64,False,False,True
17,99,1,2,0,6,59,1,1,0,1,1,0,3,0,0,1,0,68,False,True,False
25,76,1,2,0,8,53,2,1,1,2,2,0,3,1,0,2,1,67,False,False,True
13,69,2,0,0,4,94,1,1,3,0,0,0,3,1,0,0,0,62,False,False,True
23,67,1,1,1,9,89,1,1,2,0,2,0,2,0,0,0,1,66,False,True,False
29,87,1,2,1,10,93,2,1,1,0,1,0,4,0,0,1,0,72,False,True,False
5,84,1,1,1,8,93,2,1,4,2,2,0,3,0,1,1,0,68,False,False,True
15,86,1,2,1,8,97,1,1,4,2,1,0,3,0,0,0,0,71,False,False,True
23,64,1,1,1,7,59,2,1,3,1,1,0,2,0,0,1,1,65,False,False,True
19,96,1,0,1,5,95,0,0,2,1,0,1,3,0,0,1,1,68,False,True,False
22,76,1,0,0,9,76,1,1,2,0,2,0,5,0,0,2,1,65,False,True,False
16,73,2,0,1,8,58,1,1,1,1,1,0,4,0,0,0,1,64,False,True,False
21,78,1,0,0,8,83,1,1,2,1,1,0,4,1,0,2,0,65,False,False,True
19,76,2,2,1,8,66,0,1,0,0,2,1,4,1,0,0,0,65,True,False,False
27,95,2,1,0,7,52,2,1,3,1,2,1,3,0,1,1,1,73,True,False,False
22,97,1,2,1,6,54,1,1,1,0,2,0,3,0,2,0,0,72,False,False,True
22,72,0,1,1,10,71,1,1,1,1,1,1,1,0,1,0,0,64,True,False,False
18,95,1,1,1,7,91,0,1,0,0,1,0,4,1,2,1,0,69,False,False,True
17,91,1,1,0,6,66,2,1,1,2,1,1,3,0,0,0,0,69,False,False,True
17,97,1,2,1,9,88,1,0,0,1,1,0,2,0,0,0,0,70,False,False,True
22,70,0,1,0,7,53,0,1,1,0,1,0,3,0,0,0,1,83,False,False,True
17,83,2,1,0,7,70,0,1,3,0,1,1,5,0,2,0,1,68,False,True,False
22,71,0,2,1,9,56,2,1,1,0,2,0,3,1,1,0,1,84,False,True,False
32,93,1,1,1,8,93,2,1,1,1,2,0,3,0,2,2,1,75,True,False,False
25,60,0,2,0,8,98,1,1,1,1,1,0,5,0,2,0,1,67,False,True,False
18,83,1,2,1,5,66,1,1,0,2,1,1,4,0,2,0,0,69,False,False,True
27,74,2,1,0,8,99,2,0,3,1,1,0,4,0,0,0,0,71,False,False,True
18,73,1,0,1,5,88,1,1,1,1,1,0,5,0,1,0,1,66,False,False,True
8,86,1,2,0,6,50,2,1,1,1,1,0,2,0,1,0,0,65,False,False,True
14,94,2,1,0,7,74,1,1,1,2,1,1,5,0,1,0,0,70,False,False,True
9,84,2,0,0,7,92,2,1,1,0,2,0,4,0,2,0,0,66,True,False,False
18,94,2,1,1,8,77,1,1,3,1,2,0,4,0,2,0,0,74,False,False,True
20,71,2,1,0,8,77,1,1,0,2,-1,1,4,0,0,1,0,66,False,True,False
30,81,1,2,0,8,72,0,1,0,0,1,0,2,0,0,1,0,68,False,True,False
22,78,1,2,1,5,70,1,1,2,0,1,0,1,0,1,0,0,68,False,False,True
19,60,1,2,0,10,51,1,1,0,1,1,0,3,1,1,0,1,62,False,False,True
25,82,1,2,1,7,81,1,1,2,1,1,1,2,0,2,1,0,71,False,True,False
7,86,1,0,0,9,88,1,1,2,0,1,0,2,0,1,0,1,63,True,False,False
21,84,2,2,0,4,90,1,1,2,1,0,0,3,0,0,2,0,69,False,True,False
25,89,1,1,1,7,81,2,1,3,1,1,0,0,0,1,0,0,71,True,False,False
11,83,2,0,1,5,67,1,1,1,1,1,0,2,0,2,0,0,66,False,False,True
27,63,1,2,0,6,51,0,1,0,0,1,0,2,0,2,1,0,64,False,False,True
22,65,1,1,1,7,95,0,1,3,0,1,0,2,0,0,1,1,65,False,False,True
18,84,1,2,0,6,71,1,1,4,1,0,0,2,0,0,0,1,69,False,False,True
24,71,1,0,0,9,80,1,1,2,1,2,1,3,0,0,0,1,66,False,False,True
34,63,1,2,1,10,60,0,1,1,1,1,0,4,0,0,0,1,67,True,False,False
21,77,1,0,1,6,57,1,1,4,0,1,0,5,0,0,2,0,65,True,False,False
21,82,0,0,1,6,54,2,1,3,0,1,0,2,0,1,1,0,65,True,False,False
17,73,2,1,0,5,90,2,1,1,0,1,1,4,0,0,0,0,67,False,False,True
15,89,0,1,1,9,82,0,1,1,1,1,0,3,0,1,0,0,66,False,True,False
25,86,1,1,1,7,81,0,1,1,2,0,0,1,0,0,0,0,69,False,False,True
15,73,1,2,0,7,96,0,1,1,0,1,0,2,0,1,-1,0,64,True,False,False
20,90,1,1,1,7,58,2,1,1,2,2,1,4,0,0,0,0,70,False,True,False
17,86,2,1,1,7,59,0,1,3,0,1,0,3,0,2,1,0,68,False,False,True
23,85,2,0,1,6,59,0,1,1,1,1,0,1,0,-1,0,0,68,True,False,False
22,82,2,1,1,7,71,0,1,1,2,-1,1,3,0,0,0,1,69,False,False,True
26,60,1,1,1,7,94,2,1,3,2,1,0,2,0,0,1,1,68,False,False,True
17,88,1,1,1,8,94,1,1,5,1,1,0,2,1,1,0,1,70,False,True,False
18,75,2,1,1,5,80,1,1,2,0,2,0,3,0,0,0,1,67,False,True,False
14,98,2,2,1,7,83,1,0,3,0,1,0,3,0,1,0,0,72,False,False,True
17,93,2,0,0,6,95,1,1,1,0,1,0,4,0,0,0,0,69,False,True,False
22,84,2,1,0,7,81,1,1,1,1,0,1,3,0,0,1,0,69,False,False,True
25,70,0,1,1,8,61,0,0,3,0,1,0,4,0,1,1,1,64,False,False,True
14,68,0,1,1,6,85,1,1,2,1,1,0,3,0,0,0,1,63,False,True,False
25,74,2,2,1,9,88,1,1,3,1,2,0,3,1,0,0,0,70,False,True,False
28,79,2,1,1,4,82,1,1,0,1,1,1,3,0,0,0,0,70,False,False,True
22,72,2,1,1,9,64,0,1,1,1,1,0,2,0,1,0,1,66,True,False,False
31,81,1,1,0,9,70,0,1,1,0,1,0,4,0,2,0,1,70,False,True,False
15,67,1,2,1,6,74,2,1,0,2,1,0,2,0,2,0,1,66,False,False,True
13,99,1,1,1,6,57,1,1,1,0,1,0,5,0,1,0,0,68,True,False,False
9,64,1,1,0,5,73,1,1,1,1,1,0,4,0,1,0,0,61,False,False,True
29,97,1,1,0,8,58,1,1,1,2,1,1,4,0,1,1,1,72,True,False,False
24,97,2,0,0,7,75,0,1,1,1,1,0,2,0,0,1,1,69,True,False,False
20,81,1,0,1,6,53,0,1,0,1,0,0,4,0,-1,2,1,63,False,True,False
22,89,1,2,1,5,97,1,1,2,1,1,1,5,0,0,0,0,72,False,True,False
13,77,1,1,1,10,62,1,1,1,2,1,1,4,0,1,1,0,65,False,True,False
35,85,1,2,1,6,73,2,1,1,2,1,0,5,0,0,1,1,74,True,False,False
21,74,1,0,1,7,52,0,1,1,2,1,0,4,0,0,2,0,62,True,False,False
21,72,2,1,0,7,60,0,1,0,0,1,1,4,0,2,0,0,65,False,True,False
24,83,0,2,0,6,85,0,1,1,0,2,0,4,0,0,1,1,68,False,True,False
23,80,1,0,1,6,56,1,1,3,1,1,0,2,1,-1,0,0,66,False,False,True
21,83,2,1,1,6,81,0,1,3,2,1,0,4,0,2,1,0,71,True,False,False
15,71,1,2,0,8,50,0,1,1,1,1,0,2,1,2,0,1,62,False,True,False
23,75,0,2,1,6,73,0,1,1,0,1,0,2,0,0,1,1,65,False,False,True
